Record,Claim Type,Claim Name,Points,Bettor,Bettor_Name,Created Time,Team,Team_Name,Week,Week Name,Team 1 Score,Team 2 Score,Team 3 Score,Weight Points,Current Week Weight,Current Week Run,Current Week Sport,Current Week Exercise,Current Week Food,Current Week Booze,Current Week Walking,Current Week Score,W1 Score,W2 Score,W3 Score,W4 Score,W5 Score,W6 Score,W7 Score,W8 Score,W9 Score,W10 Score,W11 Score,W12 Score,W13 Score,W14 Score,W15 Score,Current Week,Created,Icon
12566,Walking,Walking,1,Weech,Weech,8/14/2022,Team 1,Team 1,Week 5,Week 5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Week 9,"August 14, 2022",1️⃣
12567,Sport,Sport,3,Weech,Weech,8/14/2022,Team 1,Team 1,Week 5,Week 5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Week 9,"August 14, 2022",1️⃣
12568,Booze,Booze,2,Oki,Oki,8/14/2022,Team 3,Team 3,Week 5,Week 5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Week 9,"August 14, 2022",3️⃣
12569,Exercise,Exercise,5,CSlats,CSlats,8/14/2022,Team 1,Team 1,Week 5,Week 5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Week 9,"August 14, 2022",1️⃣
12570,Food,Food,4,CSlats,CSlats,8/14/2022,Team 1,Team 1,Week 5,Week 5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Week 9,"August 14, 2022",1️⃣
12571,Weight,Weight,-6,Weech,Weech,8/15/2022,Team 1,Team 1,Week 5,Week 5,-6,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",1️⃣
12572,Weight,Weight,8,Bobby,Bobby,8/15/2022,Team 1,Team 1,Week 5,Week 5,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",1️⃣
12573,Weight,Weight,8,Sooper,Sooper,8/15/2022,Team 2,Team 2,Week 5,Week 5,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12574,Weight,Weight,19,Oki,Oki,8/15/2022,Team 3,Team 3,Week 5,Week 5,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12575,Booze,Booze,2,Ginn,Ginn,8/15/2022,Team 2,Team 2,Week 5,Week 5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12576,Weight,Weight,-22,Ty,Ty,8/15/2022,Team 2,Team 2,Week 5,Week 5,0,-22,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12577,Weight,Weight,-2,Bill,Bill,8/15/2022,Team 3,Team 3,Week 5,Week 5,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12578,Walking,Walking,1,Ty,Ty,8/15/2022,Team 2,Team 2,Week 5,Week 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12579,Weight,Weight,-12,Ginn,Ginn,8/15/2022,Team 2,Team 2,Week 5,Week 5,0,-12,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12580,Walking,Walking,1,Brent,Brent,8/15/2022,Team 3,Team 3,Week 5,Week 5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12581,Weight,Weight,9,CSlats,CSlats,8/15/2022,Team 1,Team 1,Week 5,Week 5,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",1️⃣
12582,Weight,Weight,16,Weech,Weech,8/15/2022,Team 1,Team 1,Week 5,Week 5,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",1️⃣
12583,Run,Run,6,Bill,Bill,8/15/2022,Team 3,Team 3,Week 6,Week 6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12584,Run,Run,10,Ty,Ty,8/15/2022,Team 2,Team 2,Week 6,Week 6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12585,Run,Run,4,Ginn,Ginn,8/15/2022,Team 2,Team 2,Week 6,Week 6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12586,Exercise,Exercise,5,Oki,Oki,8/15/2022,Team 3,Team 3,Week 5,Week 5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12587,Exercise,Exercise,-5,Oki,Oki,8/15/2022,Team 3,Team 3,Week 5,Week 5,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12588,Exercise,Exercise,5,Oki,Oki,8/15/2022,Team 3,Team 3,Week 6,Week 6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12589,Booze,Booze,2,Ginn,Ginn,8/15/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12590,Food,Food,4,Ginn,Ginn,8/15/2022,Team 2,Team 2,Week 6,Week 6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12591,Food,Food,4,Brent,Brent,8/15/2022,Team 3,Team 3,Week 6,Week 6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12592,Walking,Walking,2,Brent,Brent,8/15/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",3️⃣
12593,Walking,Walking,1,Sooper,Sooper,8/15/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",2️⃣
12594,Exercise,Exercise,6,CSlats,CSlats,8/15/2022,Team 1,Team 1,Week 6,Week 6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Week 9,"August 15, 2022",1️⃣
12595,Booze,Booze,2,Oki,Oki,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12596,Food,Food,2,Ty,Ty,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12597,Booze,Booze,2,Ty,Ty,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12598,Walking,Walking,1,Ty,Ty,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12599,Food,Food,4,Bobby,Bobby,8/16/2022,Team 1,Team 1,Week 6,Week 6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",1️⃣
12600,Booze,Booze,2,Bill,Bill,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12601,Run,Run,16,Bobby,Bobby,8/16/2022,Team 1,Team 1,Week 6,Week 6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",1️⃣
12602,Run,Run,10,Ty,Ty,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12603,Exercise,Exercise,9,Ginn,Ginn,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12604,Run,Run,6,Bill,Bill,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12605,Food,Food,4,Bill,Bill,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12606,Booze,Booze,2,Bill,Bill,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12607,Booze,Booze,2,Ginn,Ginn,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12608,Food,Food,4,Ginn,Ginn,8/16/2022,Team 2,Team 2,Week 6,Week 6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",2️⃣
12609,Exercise,Exercise,6,Oki,Oki,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12610,Booze,Booze,2,Oki,Oki,8/16/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",3️⃣
12611,Exercise,Exercise,7,CSlats,CSlats,8/16/2022,Team 1,Team 1,Week 6,Week 6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Week 9,"August 16, 2022",1️⃣
12612,Food,Food,2,Ty,Ty,8/17/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",2️⃣
12613,Walking,Walking,2,Ty,Ty,8/17/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",2️⃣
12615,Sport,Sport,3,Bill,Bill,8/17/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",3️⃣
12616,Sport,Sport,3,Brent,Brent,8/17/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",3️⃣
12617,Sport,Sport,3,Sooper,Sooper,8/17/2022,Team 2,Team 2,Week 6,Week 6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",2️⃣
12618,Booze,Booze,2,Oki,Oki,8/17/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",3️⃣
12619,Booze,Booze,2,Ginn,Ginn,8/17/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",2️⃣
12620,Exercise,Exercise,5,CSlats,CSlats,8/17/2022,Team 1,Team 1,Week 6,Week 6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",1️⃣
12621,Booze,Booze,2,Bill,Bill,8/17/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",3️⃣
12622,Walking,Walking,1,Ty,Ty,8/17/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 17, 2022",2️⃣
12623,Food,Food,2,Ty,Ty,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12624,Booze,Booze,2,Ty,Ty,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12625,Food,Food,4,Weech,Weech,8/18/2022,Team 1,Team 1,Week 6,Week 6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12626,Walking,Walking,1,Weech,Weech,8/18/2022,Team 1,Team 1,Week 6,Week 6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12627,Run,Run,9,Bobby,Bobby,8/18/2022,Team 1,Team 1,Week 6,Week 6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12628,Exercise,Exercise,6,Oki,Oki,8/18/2022,Team 3,Team 3,Week 6,Week 6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",3️⃣
12629,Exercise,Exercise,8,Brent,Brent,8/18/2022,Team 3,Team 3,Week 6,Week 6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",3️⃣
12630,Booze,Booze,2,Ginn,Ginn,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12631,Food,Food,4,Ginn,Ginn,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12632,Sport,Sport,3,Ginn,Ginn,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12633,Sport,Sport,3,Oki,Oki,8/18/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",3️⃣
12634,Walking,Walking,1,Sooper,Sooper,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12635,Sport,Sport,3,Sooper,Sooper,8/18/2022,Team 2,Team 2,Week 6,Week 6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",2️⃣
12636,Sport,Sport,3,CSlats,CSlats,8/18/2022,Team 1,Team 1,Week 6,Week 6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12637,Sport,Sport,3,Brent,Brent,8/18/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",3️⃣
12638,Exercise,Exercise,3,Bill,Bill,8/18/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",3️⃣
12639,Sport,Sport,3,Weech,Weech,8/18/2022,Team 1,Team 1,Week 6,Week 6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12640,Walking,Walking,3,Weech,Weech,8/18/2022,Team 1,Team 1,Week 6,Week 6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 18, 2022",1️⃣
12641,Walking,Walking,1,Ty,Ty,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12642,Booze,Booze,2,Ty,Ty,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12643,Exercise,Exercise,5,Oki,Oki,8/19/2022,Team 3,Team 3,Week 6,Week 6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",3️⃣
12644,Run,Run,11,Ty,Ty,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12645,Sport,Sport,3,Brent,Brent,8/19/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",3️⃣
12646,Sport,Sport,3,Bill,Bill,8/19/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",3️⃣
12647,Exercise,Exercise,8,Ginn,Ginn,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12648,Booze,Booze,2,Ginn,Ginn,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12649,Sport,Sport,3,Bobby,Bobby,8/19/2022,Team 1,Team 1,Week 6,Week 6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",1️⃣
12650,Walking,Walking,1,Sooper,Sooper,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12651,Booze,Booze,2,Sooper,Sooper,8/19/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",2️⃣
12652,Booze,Booze,2,Bill,Bill,8/19/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 19, 2022",3️⃣
12653,Walking,Walking,2,Ty,Ty,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12654,Booze,Booze,2,Oki,Oki,8/20/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",3️⃣
12655,Run,Run,35,Bobby,Bobby,8/20/2022,Team 1,Team 1,Week 6,Week 6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",1️⃣
12657,Exercise,Exercise,8,Ginn,Ginn,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12658,Exercise,Exercise,7,Brent,Brent,8/20/2022,Team 3,Team 3,Week 6,Week 6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",3️⃣
12659,Walking,Walking,1,Sooper,Sooper,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12660,Walking,Walking,1,Sooper,Sooper,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12661,Walking,Walking,1,Sooper,Sooper,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12662,Walking,Walking,2,Brent,Brent,8/20/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",3️⃣
12663,Exercise,Exercise,8,Bill,Bill,8/20/2022,Team 3,Team 3,Week 6,Week 6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",3️⃣
12664,Food,Food,2,Sooper,Sooper,8/20/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",2️⃣
12665,Walking,Walking,1,Bobby,Bobby,8/20/2022,Team 1,Team 1,Week 6,Week 6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 20, 2022",1️⃣
12666,Booze,Booze,2,Ginn,Ginn,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12667,Booze,Booze,2,Oki,Oki,8/21/2022,Team 3,Team 3,Week 6,Week 6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",3️⃣
12668,Walking,Walking,1,Ty,Ty,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12669,Run,Run,11,Ty,Ty,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12670,Sport,Sport,3,Ginn,Ginn,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12671,Walking,Walking,2,Sooper,Sooper,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12672,Sport,Sport,3,CSlats,CSlats,8/21/2022,Team 1,Team 1,Week 6,Week 6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",1️⃣
12673,Exercise,Exercise,10,Brent,Brent,8/21/2022,Team 3,Team 3,Week 6,Week 6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",3️⃣
12674,Sport,Sport,3,Brent,Brent,8/21/2022,Team 3,Team 3,Week 6,Week 6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",3️⃣
12675,Walking,Walking,1,Sooper,Sooper,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12676,Booze,Booze,2,Ginn,Ginn,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12677,Food,Food,4,Ginn,Ginn,8/21/2022,Team 2,Team 2,Week 6,Week 6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",2️⃣
12678,Food,Food,4,Brent,Brent,8/21/2022,Team 3,Team 3,Week 6,Week 6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Week 9,"August 21, 2022",3️⃣
